,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
116,3075.193243,0.0,0.0,0.0,-0.3364110922174608,-1.6433845796432252,-0.6622460639492376,18.0,76.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,532.4575454389521
117,3075.450665,0.0,0.0,0.0,-0.6214712311075492,-1.33308873188453,-0.7138137090303376,16.0,76.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,520.7389702704941
118,3075.709451,0.0,0.0,0.0,-0.45403325371784264,-1.0827592091184783,-1.1935463061248912,19.0,76.0,65.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,511.983638010543
119,3075.968051,0.0,0.0,0.0,-0.5268746095192118,-1.3446873089640832,-0.8905492565805959,17.0,73.0,75.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,510.7819157770533
120,3076.227025,0.0,0.0,0.0,-0.8092882996928741,-1.6572763174071952,-1.0188759242968475,16.0,73.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,512.0456955741897
121,3076.484349,0.0,0.0,0.0,-0.7610448892566812,-1.5993836110379078,-1.0874463017982565,18.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,527.4654014295766
122,3076.741378,0.0,0.0,0.0,-0.8094819374329991,-2.105574553408374,-1.1081998171834302,17.0,71.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,525.1020593281758
123,3076.99903,0.0,0.0,0.0,-0.7282632029400529,-2.031139447704277,-1.1253021344657812,18.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,548.0885077233695
124,3077.256958,0.0,0.0,0.0,-0.47356450105945713,-1.9902918925838975,-1.2168370852372563,19.0,74.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,543.0033194855104
125,3077.519577,0.0,0.0,0.0,-0.23386411584510158,-2.4574809258942025,-1.0753083415136802,19.0,71.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,538.3200283010578
126,3077.777157,0.0,0.0,0.0,-0.19485036257231458,-2.936648719951421,-1.0651174676850959,18.0,71.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,182.0,560.4796278084325
127,3078.041453,0.0,0.0,0.0,-0.1965067065109456,-2.7039187466776156,-1.168492508263964,18.0,75.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,170.0,593.556793570045
128,3078.297893,0.0,0.0,0.0,-0.3522421989791842,-2.536501935482292,-1.1136304916988111,17.0,74.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,575.5172026582593
129,3078.588053,0.0,0.0,0.0,-0.6669669569769927,-2.281233332891574,-1.2678857202078975,16.0,75.0,68.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,566.3976082883464
130,3078.880079,0.0,0.0,0.0,-0.8003238474951755,-2.040301931237238,-1.2886930079184795,17.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,170.0,555.3742159873128
131,3079.138149,0.03942649342761062,0.0,0.0,-0.874688182736858,-1.8450411226536403,-1.3489996217368558,17.0,75.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,545.6007163079198
132,3079.396528,0.15708419435684462,0.0,0.0,-0.4706093264788973,-1.5315060389431778,-1.5701085148938008,20.0,76.0,67.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,540.1234551118082
133,3079.654134,0.3511175705587427,0.03940969359048474,0.0,-0.662631107186407,-1.2434981084159773,-1.6278085157280744,16.0,76.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,531.8892047556308
134,3079.911103,0.6184665997806821,0.1570508578289692,0.0,-0.48853008593193836,-1.475159685086183,-1.3307196193510125,19.0,73.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,171.0,535.181214148668
135,3080.167199,0.9549150281252629,0.35106822307707786,0.03939289731920925,-0.4000844973955222,-1.7632860630461522,-1.1008412534155,18.0,73.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,541.8041978385374
136,3080.422955,1.3551568628929422,0.6184020195844908,0.15701752478238018,-0.3629569888685329,-1.9955221579652118,-0.699528426274779,18.0,73.0,75.0,65.0,65.0,64.0,9.0,9.0,9.0,181.0,579.8751423934975
137,3080.679231,1.812880051256552,0.9548362336828188,0.35101887893723205,-0.17748835310359867,-2.028927134896989,-0.7109587169531837,19.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,659.3406462955394
138,3080.93447,2.3208660251050173,1.355065096839672,0.6183374425379506,-0.1484152131917864,-2.487852109816316,-0.804289598001664,18.0,71.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,739.6525058823929
139,3081.189679,2.8711035421746365,1.812776760797932,0.9547574421481836,-0.15870122621788996,-2.9611243552195816,-0.7237188574659514,18.0,71.0,72.0,65.0,65.0,64.0,24.0,9.0,9.0,174.0,1854.5620196533264
